id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
37243,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes
18478,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Men Yacht Lifevest Navy Casual Shoes
24482,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Casual Shoes
33846,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Future Cat Black Shoes
3790,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Men's AS Canvas HI Black Shoe
33768,Men,Footwear,Shoes,Casual Shoes,Tan,Summer,2012.0,Casual,ADIDAS Neo Men Utility Deck Tan Shoes
4132,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Fila Men's Mustang Red Shoe
8909,Unisex,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,Puma Unisex Benecio Leather Drip Indigo Blue Casual Shoes
13903,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men Backboard White Casual Shoes
14482,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Black Shoes
54742,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Vans Men Brown Shoes
4455,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,ADIDAS Khaki Color Canvas Shoe
49420,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Vans Men Blue 106 Vulcanized Shoes
12518,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Casual Brown Casual Shoes
35671,Men,Footwear,Shoes,Casual Shoes,Blue,Spring,2013.0,Casual,U.S. Polo Assn. Men Blue Boat Shoes
17963,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Puma Women Trinity Black Casual Shoes
23679,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Red Tape Men Mocassins Black Casual Shoes
13191,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,Puma Men Eco ortholite Green Casual Shoes
50751,Men,Footwear,Shoes,Casual Shoes,Mushroom Brown,Winter,2018.0,Casual,Red Chief Men Mushroom Brown Shoes
6874,Women,Apparel,Dress,Dresses,Pink,Summer,2011.0,Casual,Forever New Women Pink Sleeveless Dress
31128,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Teal Dress
31126,Girls,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Gini and Jony Girls White Dress
31130,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Gini and Jony Girls Printed Pink Dress
4984,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Palm Tree Girls Beyonce White & Blue Dress
25907,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Purple Dress
41302,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Gini and Jony Girls Blue Saloppette
46216,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,AND Women Pink Dress
52131,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Blue Printed Dress
43510,Women,Apparel,Dress,Dresses,Maroon,Fall,2012.0,Casual,French Connection Women Maroon Knitted Dress
26974,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Printed Dress
18736,Women,Apparel,Dress,Dresses,Red,Fall,2011.0,Casual,Arrow Woman Rima Red Dress
32581,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,ONLY Women Pink Dotted Print Dress
59991,Women,Apparel,Dress,Dresses,Multi,Fall,2012.0,Casual,Avirate Multicoloured Dress
16567,Women,Apparel,Dress,Dresses,Red,Fall,2011.0,Casual,AND by Anita Dongre Women Printed Red Dresses
27196,Girls,Apparel,Dress,Dresses,Yellow,Summer,2012.0,Casual,Doodle Girls Yellow Dress
10016,Women,Apparel,Dress,Dresses,Pink,Summer,2011.0,Casual,Palm Tree Girl's Cr Blossom Drs Pink Dresses
44688,Women,Apparel,Dress,Dresses,Off White,Summer,2012.0,Casual,Wills Lifestyle Women Off White Dress
54974,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Femella Women Black Dress
39716,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Arrow Woman Women Blue Dress
48467,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,French Connection Women Red Dress
48473,Women,Apparel,Dress,Dresses,Blue,Winter,2011.0,Casual,French Connection Women Blue Dress
25966,Women,Apparel,Dress,Dresses,Brown,Summer,2012.0,Casual,Femella Women Brown Dress
57035,Women,Apparel,Dress,Dresses,Multi,Summer,2012.0,Casual,Forever New Women Multi Coloured Dress
33969,Women,Apparel,Dress,Dresses,Black,Spring,2012.0,Party,Femella Women Black Dress
38839,Women,Apparel,Dress,Dresses,Olive,Summer,2012.0,Casual,Latin Quarters Women Black Printed Dress
52162,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Striped Tank Dress
59981,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate  Black & Purple Women Dress
32576,Women,Apparel,Dress,Dresses,Orange,Summer,2012.0,Casual,ONLY Women Orange Party Dress
58494,Women,Apparel,Dress,Dresses,Purple,Fall,2012.0,Casual,Tonga Women Purple Dress
59980,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black & Cream Dress
49631,Women,Apparel,Dress,Dresses,Cream,Summer,2012.0,Casual,Mineral Cream Dress
38843,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Latin Quarters Women Zip Piping Navy Blue Dress
43919,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Femella Women Navy Blue Printed Dress
48470,Women,Apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,French Connection Teal Dress
58505,Women,Apparel,Dress,Dresses,Off White,Fall,2012.0,Casual,Tonga Women Printed Brown Dress
38832,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Latin Quarters Women White & Pink Printed Dress
43586,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Saloppette
4933,Women,Apparel,Dress,Dresses,Peach,Summer,2011.0,Casual,Gini and Jony Girl's Valerie Peach White Kidswear
26928,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Jealous 21 Women Black Dress
10360,Women,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,United Colors of Benetton Women Black Dress
38998,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Gini and Jony Girls Summer Paradise Pink Dress
48084,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,French Connection Women Red Dress
52128,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Blue Washed Dress
57041,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Party,Elle Black Sheath Dress
58493,Women,Apparel,Dress,Dresses,Grey,Fall,2012.0,Casual,Tonga Women Grey Dress
40412,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Tonga Women Plum Dress
47650,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Lace Dress
47676,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Animal Print Dress
18167,Girls,Apparel,Dress,Dresses,Magenta,Fall,2011.0,Casual,Doodle Kids Girls Party Frock Purple Dress
47656,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Printed Dress
18168,Girls,Apparel,Dress,Dresses,Pink,Fall,2011.0,Casual,Doodle Kids Girls Party Frock Pink Dress
43646,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,ONLY Women Blue Dress
4936,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Gini and Jony Girl's Veata White Black Pink Infants Kidswear
58503,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Tonga Women Purple Dress
34578,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Tonga Women Printed Red Dress
18169,Girls,Apparel,Dress,Dresses,Pink,Fall,2011.0,Casual,Doodle Kids Girls Party Frock Pink Dress
58439,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,AND by Anita Dongre Women Black Dress
46277,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,109F Red & White A-Line Dress
39217,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Femella Women Floral Red Dress
57047,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Black Dress
6868,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Forever New Women's Waterfall Sleeve Shift Black Dress
18754,Women,Apparel,Dress,Dresses,Pink,Fall,2011.0,Casual,Arrow Woman Kaya Pink Dress
43509,Women,Apparel,Dress,Dresses,Grey Melange,Summer,2012.0,Casual,French Connection Women Grey Melange Dress
59965,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black Dress
48525,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,French Connection Women White & Blue  Striped Dress
48486,Women,Apparel,Dress,Dresses,Green,Winter,2011.0,Casual,French Connection Women Green Dress
43634,Women,Apparel,Dress,Dresses,Beige,Summer,2012.0,Casual,Vero Moda Women Beige Dress
18897,Women,Apparel,Dress,Dresses,Green,Fall,2011.0,Casual,Arrow Woman Solid Green Dress
59978,Women,Apparel,Dress,Dresses,Brown,Fall,2012.0,Casual,Avirate Brown & Grey Check Dress
41141,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,Allen Solly Woman Blue Dress
57994,Women,Apparel,Dress,Dresses,Brown,Fall,2012.0,Casual,Latin Quarters Women Brown Printed Dress
38835,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,Latin Quarters Women Grey & Olive Printed Dress
59985,Women,Apparel,Dress,Dresses,Green,Fall,2012.0,Casual,Avirate Women Green Dress
33970,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Femella Women Navy Blue Dress
48466,Women,Apparel,Dress,Dresses,Black,Winter,2011.0,Party,French Connection Women Black Dress
38844,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Latin Quarters Women Black & White Printed Dress
38997,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Digital Blue Dress
27223,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Kids Girl Printed Blue Dress
57986,Women,Apparel,Dress,Dresses,Grey,Fall,2012.0,Casual,Latin Quarters Women Grey Dress
32577,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,ONLY Women Toronto Grey Printed Dress
48475,Women,Apparel,Dress,Dresses,Black,Winter,2011.0,Casual,French Connection Women Black Printed Dress
38830,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Latin Quarters Women Navy Blue Printed Dress
23051,Women,Apparel,Dress,Dresses,Navy Blue,Fall,2011.0,Casual,Arrow Woman Navy Blue Printed Dress
38828,Women,Apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,Latin Quarters Women Teal Dress
52124,Girls,Apparel,Dress,Dresses,Orange,Summer,2012.0,Casual,Doodle Girls Orange Printed Dress
29167,Girls,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,United Colors of Benetton Girls Red Polka Dot Dress
4983,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Palm Tree Girl's Blenda White Pink Kidswear
48476,Women,Apparel,Dress,Dresses,Blue,Winter,2011.0,Casual,French Connection Women Blue Dress
27224,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Doodle Kids Girl Printed White Dress
50698,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Latin Quarters Women Purple Dress
34064,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Teal Dress
47655,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,Femella Women Grey Polka Dotted Dress
39227,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Purple Tiered Dress
12837,Women,Apparel,Dress,Dresses,Pink,Fall,2011.0,Casual,Ant Kids Button Bow Pink Dresses
48468,Women,Apparel,Dress,Dresses,Mauve,Summer,2012.0,Casual,French Connection Mauve Dress
34588,Women,Apparel,Dress,Dresses,Cream,Summer,2012.0,Casual,Tonga Women Cream Dress
2697,Girls,Apparel,Dress,Dresses,Blue,Summer,2011.0,Casual,Disney Kids Girl's Blue Pooh Kidswear
33997,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Purple & Black Dress
38836,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Latin Quarters Women Blue Dress
38838,Women,Apparel,Dress,Dresses,Pink,Fall,2012.0,Casual,Latin Quarters Women Pink & Black Printed Dress
59986,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Smart Casual,Avirate Women Black Dress
44687,Women,Apparel,Dress,Dresses,Peach,Summer,2012.0,Casual,Wills Lifestyle Women Peach A-Line Dress
43677,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,French Connection Navy Blue Dress
43508,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,French Connection Women Navy Blue Striped Dress
37198,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,United Colors of Benetton Women Check Red Dress
57040,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Black Dress
42209,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Sepia Women Purple Dress
32582,Women,Apparel,Dress,Dresses,Yellow,Summer,2012.0,Casual,ONLY Women Yellow Dotted Print Dress
27226,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Kids Girl Printed Pink Dress
59973,Women,Apparel,Dress,Dresses,Navy Blue,Fall,2012.0,Casual,Avirate Women Navy Blue Dress
43632,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Vero Moda Women Black Dress
29166,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Girls Polka Dot Navy Blue Dress
48480,Women,Apparel,Dress,Dresses,Black,Winter,2011.0,Party,French Connection Women Black Dress
34591,Women,Apparel,Dress,Dresses,Multi,Summer,2012.0,Casual,Tonga Women Printed Multi Dress
31124,Girls,Apparel,Dress,Dresses,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Pink Dress
48478,Women,Apparel,Dress,Dresses,Beige,Winter,2011.0,Casual,French Connection Women Beige Dress
41784,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Remanika Women Purple Dress
29158,Women,Apparel,Dress,Dresses,Green,Summer,2012.0,Casual,United Colors of Benetton Women Green Dress
46271,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,109F Blue A-Line Dress
12830,Women,Apparel,Dress,Dresses,Green,Fall,2011.0,Casual,Ant Kids Peaceful Day Green Dresses
38837,Women,Apparel,Dress,Dresses,Pink,Fall,2012.0,Casual,Latin Quarters Women Pink Printed Dress
34599,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress
47675,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Animal Printed Dress
48483,Women,Apparel,Dress,Dresses,Blue,Winter,2011.0,Casual,French Connection Women Blue Dress
59970,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Mushroom Brown Dress
57995,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Latin Quarters Women & White Black Dress
41798,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Remanika Women Printed Pink Dress
38842,Women,Apparel,Dress,Dresses,Purple,Fall,2012.0,Casual,Latin Quarters Women Purple Dress
58001,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Latin Quarters Women Black Printed Dress
10406,Women,Apparel,Dress,Dresses,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Dresses
48086,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,French Connection Navy Blue Dress
12849,Girls,Apparel,Dress,Dresses,White,Fall,2011.0,Casual,Ant Kids Girls Butterfly Print White Dresses
43678,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,French Connection Women White Dress
41786,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Remanika Women Black Dress
57046,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Black Sheath Dress
26934,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Jealous 21 Women Black Dress
58489,Women,Apparel,Dress,Dresses,Beige,Summer,2012.0,Casual,Tonga Women Beige Dress
32378,Women,Apparel,Dress,Dresses,Cream,Summer,2012.0,Casual,Arrow Woman Printed Multi Coloured Dress
43302,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,United Colors of Benetton Women Purple Dress
36750,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Little Miss Girls Chatterbox Navy Blue Dress
57052,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Elle Women Blue Dress
57043,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Black Dress
26355,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Arrow Woman Printed Purple Dress
43511,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Formal,French Connection Women Navy Blue Dress
57057,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Elle Women Red A-Line Dress
57050,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Elle Color Clash Purple Dress
34167,Girls,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Gini and Jony Girls White Dress
34598,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress
43672,Women,Apparel,Dress,Dresses,Peach,Summer,2012.0,Casual,ONLY Women Peach Dress
58425,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,AND by Anita Dongre Women Grey Dress
2711,Girls,Apparel,Dress,Dresses,Pink,Summer,2011.0,Casual,Disney Kids Girl's Halter Neck Pink Kidswear
14197,Women,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,AND Women Solid Black Dresses
4934,Women,Apparel,Dress,Dresses,Peach,Summer,2011.0,Casual,Gini and Jony Girl's Valerie Peach White Infant Kidswear
46281,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,109F Women Black & Cream Dress
5566,Women,Apparel,Dress,Dresses,Maroon,Summer,2011.0,Casual,Ant Kids Girl's Maroon With Flower Kidswear
8483,Women,Apparel,Dress,Dresses,Blue,Fall,2011.0,Casual,Forever New Women Creme de Menthe Blue Dresses
2710,Girls,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Disney Kids Girl's White Daisy Kidswear
33226,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Sepia Women Navy Blue Dress
48085,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,French Connection Women Purple Dress
50720,Girls,Apparel,Dress,Dresses,Orange,Summer,2012.0,Casual,Doodle Girls Orange Printed Dress
58492,Women,Apparel,Dress,Dresses,Olive,Fall,2012.0,Casual,Tonga Women Olive Dress
43514,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,French Connection Women Black Dress
41996,Girls,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Gini and Jony Girls Roseatte Black Dress
34113,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Girls Printed Pink Dress
57056,Women,Apparel,Dress,Dresses,Cream,Summer,2012.0,Casual,Elle Women White Shift Dress
31167,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Dress
35989,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Flying Machine Women Cotton Black Dress
57042,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Black Dress
41774,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Remanika Women Navy Blue Dress
59966,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Black Polka Dot Dress
51448,Women,Apparel,Dress,Dresses,Gold,Summer,2012.0,Casual,Tonga Women Gold Dress
58501,Women,Apparel,Dress,Dresses,Beige,Fall,2012.0,Casual,Tonga Brown Animal Print Dress
33199,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Sepia Women Printed Red Dress
2704,Girls,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Disney Kids Girl's White Pooh Kidswear
44944,Women,Apparel,Dress,Dresses,Navy Blue,Fall,2012.0,Casual,United Colors of Benetton Women Navy Blue Dress
49647,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Mineral Blue & Green Printed Dress
43653,Women,Apparel,Dress,Dresses,Peach,Summer,2012.0,Casual,ONLY Women Peach Dress
43680,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,French Connection Women Printed Red Dress
23621,Girls,Apparel,Dress,Dresses,Navy Blue,Fall,2011.0,Casual,Doodle Kids Girls Navy Blue Floral Print Dress
34570,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress
41565,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,AND Women Blue Dress
59811,Women,Apparel,Dress,Dresses,Beige,Fall,2012.0,Casual,United Colors of Benetton Women Beige Printed Dress
43659,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,ONLY Women Pink Dress
43645,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,Vero Moda Women Grey Dress
48485,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,French Connection Red & Brown Dress
39724,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Arrow Woman Pink & Orange Dress
4987,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Gini and Jony Girl's Viveca White Floral Kidswear
48472,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,French Connection Black Dress
59984,Women,Apparel,Dress,Dresses,Purple,Fall,2012.0,Party,Avirate Women Purple Dress
8486,Women,Apparel,Dress,Dresses,Blue,Fall,2011.0,Casual,Forever New Women Butterbean Blue Dress
42217,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Party,Sepia Women Black Dress
18895,Women,Apparel,Dress,Dresses,Grey,Fall,2011.0,Casual,Arrow Woman Lida Grey Dress
48469,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,French Connection Black Dress
58002,Women,Apparel,Dress,Dresses,Green,Fall,2012.0,Casual,Latin Quarters Women Green Printed Dress
6893,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Forever New Women Straps Black Dress
54973,Women,Apparel,Dress,Dresses,Off White,Summer,2012.0,Casual,Femella Women Off White Dress
59897,Women,Apparel,Dress,Dresses,Yellow,Fall,2012.0,Casual,Femella Women Yellow Dress
40405,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Black Dress
39232,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Femella Women Blue Polka Bow Dress Dress
43637,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Vero Moda Women Pink Dress
43652,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,ONLY Women Pink Dress
25908,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Femella Women Red Dress
38846,Women,Apparel,Dress,Dresses,Brown,Summer,2012.0,Casual,Latin Quarters Women Brown Printed Dress
31129,Girls,Apparel,Dress,Dresses,Magenta,Summer,2012.0,Casual,Giny and Jony Girls Printed White & Pink Dress
54972,Women,Apparel,Dress,Dresses,Green,Fall,2012.0,Casual,Femella Women Green & Black Dress
57044,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Party,Elle Women Black Dress
58003,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,Latin Quarters Women Blue Dress
59896,Women,Apparel,Dress,Dresses,Multi,Fall,2012.0,Casual,Femella Women Multi Coloured Dress
